시도별(17개),규모별,산업분류별,시점,부족률[%]
인천광역시,2규모(10~29인),P.교육 서비스업(85),2022. 1/2,0.4
인천광역시,2규모(10~29인),P.교육 서비스업(85),2022. 2/2,0.7
인천광역시,2규모(10~29인),P.교육 서비스업(85),2023. 1/2,1.1
인천광역시,2규모(10~29인),P.교육 서비스업(85),2023. 2/2,1.4
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2021. 1/2,1.3
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2021. 2/2,2.2
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2022. 1/2,2
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2022. 2/2,2.2
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2023. 1/2,4
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2023. 2/2,2.2
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 1/2,0.7
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 2/2,1.8
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2022. 1/2,3.1
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2022. 2/2,2.4
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2023. 1/2,1.6
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2023. 2/2,2.4
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2021. 1/2,1.5
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2021. 2/2,2.5
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2022. 1/2,4
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2022. 2/2,2.9
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2023. 1/2,3.3
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2023. 2/2,1.5
인천광역시,3규모(30~99인),C.제조업(10~34),2021. 1/2,1.7
인천광역시,3규모(30~99인),C.제조업(10~34),2021. 2/2,3.1
인천광역시,3규모(30~99인),C.제조업(10~34),2022. 1/2,3.7
인천광역시,3규모(30~99인),C.제조업(10~34),2022. 2/2,3
인천광역시,3규모(30~99인),C.제조업(10~34),2023. 1/2,3.3
인천광역시,3규모(30~99인),C.제조업(10~34),2023. 2/2,3
인천광역시,3규모(30~99인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2021. 1/2,1.1
인천광역시,3규모(30~99인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2021. 2/2,0.3
인천광역시,3규모(30~99인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2022. 1/2,0.7
인천광역시,3규모(30~99인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2022. 2/2,0.7
인천광역시,3규모(30~99인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2023. 1/2,0
인천광역시,3규모(30~99인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2023. 2/2,1
인천광역시,3규모(30~99인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2021. 1/2,0
인천광역시,3규모(30~99인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2021. 2/2,1.1
인천광역시,3규모(30~99인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2022. 1/2,1.6
인천광역시,3규모(30~99인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2022. 2/2,0.7
인천광역시,3규모(30~99인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2023. 1/2,0.3
인천광역시,3규모(30~99인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2023. 2/2,1
인천광역시,3규모(30~99인),F.건설업(41~42),2021. 1/2,0.7
인천광역시,3규모(30~99인),F.건설업(41~42),2021. 2/2,2.1
인천광역시,3규모(30~99인),F.건설업(41~42),2022. 1/2,2.3
인천광역시,3규모(30~99인),F.건설업(41~42),2022. 2/2,3.2
인천광역시,3규모(30~99인),F.건설업(41~42),2023. 1/2,2.1
인천광역시,3규모(30~99인),F.건설업(41~42),2023. 2/2,1.3
인천광역시,3규모(30~99인),G.도매 및 소매업(45~47),2021. 1/2,0.2
인천광역시,3규모(30~99인),G.도매 및 소매업(45~47),2021. 2/2,2.2
인천광역시,3규모(30~99인),G.도매 및 소매업(45~47),2022. 1/2,2.5
인천광역시,3규모(30~99인),G.도매 및 소매업(45~47),2022. 2/2,3.1
인천광역시,3규모(30~99인),G.도매 및 소매업(45~47),2023. 1/2,2.1
인천광역시,3규모(30~99인),G.도매 및 소매업(45~47),2023. 2/2,1.5
인천광역시,3규모(30~99인),H.운수 및 창고업(49~52),2021. 1/2,8.4
인천광역시,3규모(30~99인),H.운수 및 창고업(49~52),2021. 2/2,8.1
인천광역시,3규모(30~99인),H.운수 및 창고업(49~52),2022. 1/2,10.2
인천광역시,3규모(30~99인),H.운수 및 창고업(49~52),2022. 2/2,8.8
인천광역시,3규모(30~99인),H.운수 및 창고업(49~52),2023. 1/2,10.4
인천광역시,3규모(30~99인),H.운수 및 창고업(49~52),2023. 2/2,4.8
인천광역시,3규모(30~99인),I.숙박 및 음식점업(55~56),2021. 1/2,0.3
인천광역시,3규모(30~99인),I.숙박 및 음식점업(55~56),2021. 2/2,2.7
인천광역시,3규모(30~99인),I.숙박 및 음식점업(55~56),2022. 1/2,6.3
인천광역시,3규모(30~99인),I.숙박 및 음식점업(55~56),2022. 2/2,5.7
인천광역시,3규모(30~99인),I.숙박 및 음식점업(55~56),2023. 1/2,7
인천광역시,3규모(30~99인),I.숙박 및 음식점업(55~56),2023. 2/2,2.5
인천광역시,3규모(30~99인),J.정보통신업(58~63),2021. 1/2,1.5
인천광역시,3규모(30~99인),J.정보통신업(58~63),2021. 2/2,2.6
인천광역시,3규모(30~99인),J.정보통신업(58~63),2022. 1/2,2.6
인천광역시,3규모(30~99인),J.정보통신업(58~63),2022. 2/2,0.4
인천광역시,3규모(30~99인),J.정보통신업(58~63),2023. 1/2,0.4
인천광역시,3규모(30~99인),J.정보통신업(58~63),2023. 2/2,3.1
인천광역시,3규모(30~99인),K.금융 및 보험업(64~66),2021. 1/2,0.3
인천광역시,3규모(30~99인),K.금융 및 보험업(64~66),2021. 2/2,0
인천광역시,3규모(30~99인),K.금융 및 보험업(64~66),2022. 1/2,1.2
인천광역시,3규모(30~99인),K.금융 및 보험업(64~66),2022. 2/2,0.4
인천광역시,3규모(30~99인),K.금융 및 보험업(64~66),2023. 1/2,0.2
인천광역시,3규모(30~99인),K.금융 및 보험업(64~66),2023. 2/2,1.4
인천광역시,3규모(30~99인),L.부동산업(68),2021. 1/2,0.5
인천광역시,3규모(30~99인),L.부동산업(68),2021. 2/2,0.4
인천광역시,3규모(30~99인),L.부동산업(68),2022. 1/2,0.2
인천광역시,3규모(30~99인),L.부동산업(68),2022. 2/2,0
인천광역시,3규모(30~99인),L.부동산업(68),2023. 1/2,0.2
인천광역시,3규모(30~99인),L.부동산업(68),2023. 2/2,0.3
인천광역시,3규모(30~99인),"M.전문, 과학 및 기술 서비스업(70~73)",2021. 1/2,3.1
인천광역시,3규모(30~99인),"M.전문, 과학 및 기술 서비스업(70~73)",2021. 2/2,1.8
인천광역시,3규모(30~99인),"M.전문, 과학 및 기술 서비스업(70~73)",2022. 1/2,2.2
인천광역시,3규모(30~99인),"M.전문, 과학 및 기술 서비스업(70~73)",2022. 2/2,3.5
인천광역시,3규모(30~99인),"M.전문, 과학 및 기술 서비스업(70~73)",2023. 1/2,3.5
인천광역시,3규모(30~99인),"M.전문, 과학 및 기술 서비스업(70~73)",2023. 2/2,3.1
인천광역시,3규모(30~99인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021. 1/2,1.2
인천광역시,3규모(30~99인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021. 2/2,1.4
인천광역시,3규모(30~99인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2022. 1/2,1.3
인천광역시,3규모(30~99인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2022. 2/2,1.2
인천광역시,3규모(30~99인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2023. 1/2,1.2
인천광역시,3규모(30~99인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2023. 2/2,0.8
인천광역시,3규모(30~99인),P.교육 서비스업(85),2021. 1/2,0.1
인천광역시,3규모(30~99인),P.교육 서비스업(85),2021. 2/2,0.2
인천광역시,3규모(30~99인),P.교육 서비스업(85),2022. 1/2,0.6
인천광역시,3규모(30~99인),P.교육 서비스업(85),2022. 2/2,1.1
인천광역시,3규모(30~99인),P.교육 서비스업(85),2023. 1/2,1.5
인천광역시,3규모(30~99인),P.교육 서비스업(85),2023. 2/2,0.3
인천광역시,3규모(30~99인),Q.보건업 및 사회복지 서비스업(86~87),2021. 1/2,1.3
인천광역시,3규모(30~99인),Q.보건업 및 사회복지 서비스업(86~87),2021. 2/2,2.7
인천광역시,3규모(30~99인),Q.보건업 및 사회복지 서비스업(86~87),2022. 1/2,2.9
인천광역시,3규모(30~99인),Q.보건업 및 사회복지 서비스업(86~87),2022. 2/2,2.4
인천광역시,3규모(30~99인),Q.보건업 및 사회복지 서비스업(86~87),2023. 1/2,3.2
인천광역시,3규모(30~99인),Q.보건업 및 사회복지 서비스업(86~87),2023. 2/2,1.4
인천광역시,3규모(30~99인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 1/2,2.3
인천광역시,3규모(30~99인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 2/2,4
인천광역시,3규모(30~99인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2022. 1/2,6.4
인천광역시,3규모(30~99인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2022. 2/2,7.2
인천광역시,3규모(30~99인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2023. 1/2,9.2
인천광역시,3규모(30~99인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2023. 2/2,5.2
인천광역시,3규모(30~99인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2021. 1/2,0
인천광역시,3규모(30~99인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2021. 2/2,0.3
인천광역시,3규모(30~99인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2022. 1/2,13.9
인천광역시,3규모(30~99인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2022. 2/2,0
인천광역시,3규모(30~99인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2023. 1/2,0.8
인천광역시,3규모(30~99인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2023. 2/2,0.7
인천광역시,4규모(100~299인),C.제조업(10~34),2021. 1/2,1.6
인천광역시,4규모(100~299인),C.제조업(10~34),2021. 2/2,2.2
인천광역시,4규모(100~299인),C.제조업(10~34),2022. 1/2,2.7
인천광역시,4규모(100~299인),C.제조업(10~34),2022. 2/2,2.1
인천광역시,4규모(100~299인),C.제조업(10~34),2023. 1/2,2.1
인천광역시,4규모(100~299인),C.제조업(10~34),2023. 2/2,2
인천광역시,4규모(100~299인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2021. 1/2,0
인천광역시,4규모(100~299인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2021. 2/2,0
인천광역시,4규모(100~299인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2022. 1/2,0
인천광역시,4규모(100~299인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2022. 2/2,0
인천광역시,4규모(100~299인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2023. 1/2,0
인천광역시,4규모(100~299인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2023. 2/2,0
인천광역시,4규모(100~299인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2021. 1/2,1
인천광역시,4규모(100~299인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2021. 2/2,2.2
인천광역시,4규모(100~299인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2022. 1/2,3.3
인천광역시,4규모(100~299인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2022. 2/2,2.3
인천광역시,4규모(100~299인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2023. 1/2,5
인천광역시,4규모(100~299인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2023. 2/2,5.2
인천광역시,4규모(100~299인),F.건설업(41~42),2021. 1/2,3
인천광역시,4규모(100~299인),F.건설업(41~42),2021. 2/2,9.5
인천광역시,4규모(100~299인),F.건설업(41~42),2022. 1/2,8.4
인천광역시,4규모(100~299인),F.건설업(41~42),2022. 2/2,7.1
인천광역시,4규모(100~299인),F.건설업(41~42),2023. 1/2,7.1
인천광역시,4규모(100~299인),F.건설업(41~42),2023. 2/2,0.2
인천광역시,4규모(100~299인),G.도매 및 소매업(45~47),2021. 1/2,0.2
인천광역시,4규모(100~299인),G.도매 및 소매업(45~47),2021. 2/2,0.3
인천광역시,4규모(100~299인),G.도매 및 소매업(45~47),2022. 1/2,1.3
인천광역시,4규모(100~299인),G.도매 및 소매업(45~47),2022. 2/2,1.5
인천광역시,4규모(100~299인),G.도매 및 소매업(45~47),2023. 1/2,1.3
인천광역시,4규모(100~299인),G.도매 및 소매업(45~47),2023. 2/2,1.2
인천광역시,4규모(100~299인),H.운수 및 창고업(49~52),2021. 1/2,2
인천광역시,4규모(100~299인),H.운수 및 창고업(49~52),2021. 2/2,4.2
인천광역시,4규모(100~299인),H.운수 및 창고업(49~52),2022. 1/2,5.8
인천광역시,4규모(100~299인),H.운수 및 창고업(49~52),2022. 2/2,4.1
인천광역시,4규모(100~299인),H.운수 및 창고업(49~52),2023. 1/2,5.6
인천광역시,4규모(100~299인),H.운수 및 창고업(49~52),2023. 2/2,5.1
인천광역시,4규모(100~299인),I.숙박 및 음식점업(55~56),2021. 1/2,5.2
인천광역시,4규모(100~299인),I.숙박 및 음식점업(55~56),2021. 2/2,3.2
인천광역시,4규모(100~299인),I.숙박 및 음식점업(55~56),2022. 1/2,0.8
인천광역시,4규모(100~299인),I.숙박 및 음식점업(55~56),2022. 2/2,5.2
인천광역시,4규모(100~299인),I.숙박 및 음식점업(55~56),2023. 1/2,5.5
인천광역시,4규모(100~299인),I.숙박 및 음식점업(55~56),2023. 2/2,7.1
인천광역시,4규모(100~299인),J.정보통신업(58~63),2021. 1/2,0
인천광역시,4규모(100~299인),J.정보통신업(58~63),2021. 2/2,1.7
인천광역시,4규모(100~299인),J.정보통신업(58~63),2022. 1/2,1.6
인천광역시,4규모(100~299인),J.정보통신업(58~63),2022. 2/2,0
인천광역시,4규모(100~299인),J.정보통신업(58~63),2023. 1/2,0
인천광역시,4규모(100~299인),J.정보통신업(58~63),2023. 2/2,1.6
인천광역시,4규모(100~299인),K.금융 및 보험업(64~66),2021. 1/2,0
인천광역시,4규모(100~299인),K.금융 및 보험업(64~66),2021. 2/2,0.2
인천광역시,4규모(100~299인),K.금융 및 보험업(64~66),2022. 1/2,1.6
인천광역시,4규모(100~299인),K.금융 및 보험업(64~66),2022. 2/2,0.4
인천광역시,4규모(100~299인),K.금융 및 보험업(64~66),2023. 1/2,0.3
인천광역시,4규모(100~299인),K.금융 및 보험업(64~66),2023. 2/2,1.5
인천광역시,4규모(100~299인),L.부동산업(68),2021. 1/2,0
인천광역시,4규모(100~299인),L.부동산업(68),2021. 2/2,0
인천광역시,4규모(100~299인),L.부동산업(68),2022. 1/2,0
인천광역시,4규모(100~299인),L.부동산업(68),2022. 2/2,0
인천광역시,4규모(100~299인),L.부동산업(68),2023. 1/2,0
인천광역시,4규모(100~299인),L.부동산업(68),2023. 2/2,0
인천광역시,4규모(100~299인),"M.전문, 과학 및 기술 서비스업(70~73)",2021. 1/2,2.5
인천광역시,4규모(100~299인),"M.전문, 과학 및 기술 서비스업(70~73)",2021. 2/2,3.6
인천광역시,4규모(100~299인),"M.전문, 과학 및 기술 서비스업(70~73)",2022. 1/2,4.7
인천광역시,4규모(100~299인),"M.전문, 과학 및 기술 서비스업(70~73)",2022. 2/2,5.4
인천광역시,4규모(100~299인),"M.전문, 과학 및 기술 서비스업(70~73)",2023. 1/2,6.5
인천광역시,4규모(100~299인),"M.전문, 과학 및 기술 서비스업(70~73)",2023. 2/2,1.4
인천광역시,4규모(100~299인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021. 1/2,0.2
인천광역시,4규모(100~299인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021. 2/2,0.2
인천광역시,4규모(100~299인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2022. 1/2,0.8
인천광역시,4규모(100~299인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2022. 2/2,1.2
인천광역시,4규모(100~299인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2023. 1/2,1.7
인천광역시,4규모(100~299인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2023. 2/2,3.2
인천광역시,4규모(100~299인),P.교육 서비스업(85),2021. 1/2,0
인천광역시,4규모(100~299인),P.교육 서비스업(85),2021. 2/2,0
인천광역시,4규모(100~299인),P.교육 서비스업(85),2022. 1/2,0
인천광역시,4규모(100~299인),P.교육 서비스업(85),2022. 2/2,0.2
인천광역시,4규모(100~299인),P.교육 서비스업(85),2023. 1/2,0.2
인천광역시,4규모(100~299인),P.교육 서비스업(85),2023. 2/2,0.6
인천광역시,4규모(100~299인),Q.보건업 및 사회복지 서비스업(86~87),2021. 1/2,1.7
인천광역시,4규모(100~299인),Q.보건업 및 사회복지 서비스업(86~87),2021. 2/2,3.3
인천광역시,4규모(100~299인),Q.보건업 및 사회복지 서비스업(86~87),2022. 1/2,3.3
인천광역시,4규모(100~299인),Q.보건업 및 사회복지 서비스업(86~87),2022. 2/2,5.3
인천광역시,4규모(100~299인),Q.보건업 및 사회복지 서비스업(86~87),2023. 1/2,4.6
인천광역시,4규모(100~299인),Q.보건업 및 사회복지 서비스업(86~87),2023. 2/2,2.5
인천광역시,4규모(100~299인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 1/2,0.8
인천광역시,4규모(100~299인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 2/2,2.4
인천광역시,4규모(100~299인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2022. 1/2,1.7
인천광역시,4규모(100~299인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2022. 2/2,2.3
인천광역시,4규모(100~299인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2023. 1/2,10.5
인천광역시,4규모(100~299인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2023. 2/2,2.6
인천광역시,4규모(100~299인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2021. 1/2,0
인천광역시,4규모(100~299인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2021. 2/2,0
인천광역시,4규모(100~299인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2022. 1/2,0
인천광역시,4규모(100~299인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2022. 2/2,0
인천광역시,4규모(100~299인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2023. 1/2,0
인천광역시,4규모(100~299인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2023. 2/2,0
인천광역시,5규모(300인이상),C.제조업(10~34),2021. 1/2,2
인천광역시,5규모(300인이상),C.제조업(10~34),2021. 2/2,2.4
인천광역시,5규모(300인이상),C.제조업(10~34),2022. 1/2,1.6
인천광역시,5규모(300인이상),C.제조업(10~34),2022. 2/2,1.1
인천광역시,5규모(300인이상),C.제조업(10~34),2023. 1/2,1
인천광역시,5규모(300인이상),C.제조업(10~34),2023. 2/2,1
인천광역시,5규모(300인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2021. 1/2,0
인천광역시,5규모(300인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2021. 2/2,0
인천광역시,5규모(300인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2022. 1/2,0
인천광역시,5규모(300인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2022. 2/2,0
인천광역시,5규모(300인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2023. 1/2,0
인천광역시,5규모(300인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2023. 2/2,0
인천광역시,5규모(300인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2021. 1/2,6.3
인천광역시,5규모(300인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2021. 2/2,1.3
인천광역시,5규모(300인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2022. 1/2,7.1
인천광역시,5규모(300인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2022. 2/2,8.1
인천광역시,5규모(300인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2023. 1/2,3.1
인천광역시,5규모(300인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2023. 2/2,0
인천광역시,5규모(300인이상),F.건설업(41~42),2021. 1/2,0
인천광역시,5규모(300인이상),F.건설업(41~42),2021. 2/2,0
인천광역시,5규모(300인이상),F.건설업(41~42),2022. 1/2,0.1
인천광역시,5규모(300인이상),F.건설업(41~42),2022. 2/2,0
인천광역시,5규모(300인이상),F.건설업(41~42),2023. 1/2,0
인천광역시,5규모(300인이상),F.건설업(41~42),2023. 2/2,0
인천광역시,5규모(300인이상),G.도매 및 소매업(45~47),2021. 1/2,1.3
인천광역시,5규모(300인이상),G.도매 및 소매업(45~47),2021. 2/2,1.6
인천광역시,5규모(300인이상),G.도매 및 소매업(45~47),2022. 1/2,1.8
인천광역시,5규모(300인이상),G.도매 및 소매업(45~47),2022. 2/2,1.2
인천광역시,5규모(300인이상),G.도매 및 소매업(45~47),2023. 1/2,0.6
인천광역시,5규모(300인이상),G.도매 및 소매업(45~47),2023. 2/2,1.4
인천광역시,5규모(300인이상),H.운수 및 창고업(49~52),2021. 1/2,3.3
인천광역시,5규모(300인이상),H.운수 및 창고업(49~52),2021. 2/2,3.2
인천광역시,5규모(300인이상),H.운수 및 창고업(49~52),2022. 1/2,6
인천광역시,5규모(300인이상),H.운수 및 창고업(49~52),2022. 2/2,7.6
인천광역시,5규모(300인이상),H.운수 및 창고업(49~52),2023. 1/2,7.2
인천광역시,5규모(300인이상),H.운수 및 창고업(49~52),2023. 2/2,7.7
인천광역시,5규모(300인이상),I.숙박 및 음식점업(55~56),2021. 1/2,0
인천광역시,5규모(300인이상),I.숙박 및 음식점업(55~56),2021. 2/2,0
인천광역시,5규모(300인이상),I.숙박 및 음식점업(55~56),2022. 1/2,0
인천광역시,5규모(300인이상),I.숙박 및 음식점업(55~56),2022. 2/2,6.4
인천광역시,5규모(300인이상),I.숙박 및 음식점업(55~56),2023. 1/2,6
인천광역시,5규모(300인이상),I.숙박 및 음식점업(55~56),2023. 2/2,10.2
인천광역시,5규모(300인이상),J.정보통신업(58~63),2021. 1/2,0
인천광역시,5규모(300인이상),J.정보통신업(58~63),2021. 2/2,0
인천광역시,5규모(300인이상),J.정보통신업(58~63),2022. 1/2,2.1
인천광역시,5규모(300인이상),J.정보통신업(58~63),2022. 2/2,6.1
인천광역시,5규모(300인이상),J.정보통신업(58~63),2023. 1/2,5.8
인천광역시,5규모(300인이상),J.정보통신업(58~63),2023. 2/2,1.9
인천광역시,5규모(300인이상),K.금융 및 보험업(64~66),2021. 1/2,0
인천광역시,5규모(300인이상),K.금융 및 보험업(64~66),2021. 2/2,0
인천광역시,5규모(300인이상),K.금융 및 보험업(64~66),2022. 1/2,0
인천광역시,5규모(300인이상),K.금융 및 보험업(64~66),2022. 2/2,0
인천광역시,5규모(300인이상),K.금융 및 보험업(64~66),2023. 1/2,0
인천광역시,5규모(300인이상),K.금융 및 보험업(64~66),2023. 2/2,0
인천광역시,5규모(300인이상),L.부동산업(68),2021. 1/2,3.4
인천광역시,5규모(300인이상),L.부동산업(68),2021. 2/2,2.8
인천광역시,5규모(300인이상),L.부동산업(68),2022. 1/2,3.5
인천광역시,5규모(300인이상),L.부동산업(68),2022. 2/2,0
인천광역시,5규모(300인이상),L.부동산업(68),2023. 1/2,0.8
인천광역시,5규모(300인이상),L.부동산업(68),2023. 2/2,3.3
인천광역시,5규모(300인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2021. 1/2,0.6
인천광역시,5규모(300인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2021. 2/2,0.5
인천광역시,5규모(300인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2022. 1/2,0.8
인천광역시,5규모(300인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2022. 2/2,0.3
인천광역시,5규모(300인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2023. 1/2,0.4
인천광역시,5규모(300인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2023. 2/2,0
인천광역시,5규모(300인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021. 1/2,0.1
인천광역시,5규모(300인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2021. 2/2,0.3
인천광역시,5규모(300인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2022. 1/2,0.1
인천광역시,5규모(300인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2022. 2/2,0.2
인천광역시,5규모(300인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2023. 1/2,1.1
인천광역시,5규모(300인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2023. 2/2,2.6
인천광역시,5규모(300인이상),P.교육 서비스업(85),2021. 1/2,0
인천광역시,5규모(300인이상),P.교육 서비스업(85),2021. 2/2,0
인천광역시,5규모(300인이상),P.교육 서비스업(85),2022. 1/2,0
인천광역시,5규모(300인이상),P.교육 서비스업(85),2022. 2/2,0
인천광역시,5규모(300인이상),P.교육 서비스업(85),2023. 1/2,0
인천광역시,5규모(300인이상),P.교육 서비스업(85),2023. 2/2,0
인천광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2021. 1/2,3.6
인천광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2021. 2/2,1.8
인천광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2022. 1/2,1.4
인천광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2022. 2/2,2.2
인천광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2023. 1/2,1.8
인천광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2023. 2/2,1.9
인천광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 1/2,0
인천광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2021. 2/2,0
