시도별(17개),규모별,산업분류별,시점,부족률[%]
대구광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2020. 1/2,0.6
대구광역시,5규모(300인이상),Q.보건업 및 사회복지 서비스업(86~87),2020. 2/2,1
대구광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 1/2,0
대구광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 2/2,0
대구광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 1/2,0
대구광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 2/2,0
대구광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 1/2,0
대구광역시,5규모(300인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 2/2,0
대구광역시,5규모(300인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 1/2,4.6
대구광역시,5규모(300인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 2/2,0
대구광역시,5규모(300인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2019. 1/2,0
대구광역시,5규모(300인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2019. 2/2,0
대구광역시,5규모(300인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2020. 1/2,0
대구광역시,5규모(300인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2020. 2/2,0
인천광역시,전규모(5인이상),C.제조업(10~34),2018. 1/2,2.3
인천광역시,전규모(5인이상),C.제조업(10~34),2018. 2/2,1.9
인천광역시,전규모(5인이상),C.제조업(10~34),2019. 1/2,1.8
인천광역시,전규모(5인이상),C.제조업(10~34),2019. 2/2,1.5
인천광역시,전규모(5인이상),C.제조업(10~34),2020. 1/2,1.1
인천광역시,전규모(5인이상),C.제조업(10~34),2020. 2/2,1.8
인천광역시,전규모(5인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2018. 1/2,0.1
인천광역시,전규모(5인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2018. 2/2,0.1
인천광역시,전규모(5인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2019. 1/2,0.3
인천광역시,전규모(5인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2019. 2/2,0.3
인천광역시,전규모(5인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2020. 1/2,0.2
인천광역시,전규모(5인이상),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2020. 2/2,0
인천광역시,전규모(5인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2018. 1/2,2.7
인천광역시,전규모(5인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2018. 2/2,2
인천광역시,전규모(5인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2019. 1/2,2
인천광역시,전규모(5인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2019. 2/2,3.6
인천광역시,전규모(5인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2020. 1/2,3
인천광역시,전규모(5인이상),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2020. 2/2,1.7
인천광역시,전규모(5인이상),F.건설업(41~42),2018. 1/2,2.8
인천광역시,전규모(5인이상),F.건설업(41~42),2018. 2/2,2.6
인천광역시,전규모(5인이상),F.건설업(41~42),2019. 1/2,1.5
인천광역시,전규모(5인이상),F.건설업(41~42),2019. 2/2,1.1
인천광역시,전규모(5인이상),F.건설업(41~42),2020. 1/2,1.4
인천광역시,전규모(5인이상),F.건설업(41~42),2020. 2/2,1.1
인천광역시,전규모(5인이상),G.도매 및 소매업(45~47),2018. 1/2,1.9
인천광역시,전규모(5인이상),G.도매 및 소매업(45~47),2018. 2/2,1.7
인천광역시,전규모(5인이상),G.도매 및 소매업(45~47),2019. 1/2,1.6
인천광역시,전규모(5인이상),G.도매 및 소매업(45~47),2019. 2/2,1.5
인천광역시,전규모(5인이상),G.도매 및 소매업(45~47),2020. 1/2,1.4
인천광역시,전규모(5인이상),G.도매 및 소매업(45~47),2020. 2/2,1.4
인천광역시,전규모(5인이상),H.운수 및 창고업(49~52),2018. 1/2,3.1
인천광역시,전규모(5인이상),H.운수 및 창고업(49~52),2018. 2/2,3.8
인천광역시,전규모(5인이상),H.운수 및 창고업(49~52),2019. 1/2,2.3
인천광역시,전규모(5인이상),H.운수 및 창고업(49~52),2019. 2/2,3.4
인천광역시,전규모(5인이상),H.운수 및 창고업(49~52),2020. 1/2,4.1
인천광역시,전규모(5인이상),H.운수 및 창고업(49~52),2020. 2/2,3.1
인천광역시,전규모(5인이상),I.숙박 및 음식점업(55~56),2018. 1/2,2.9
인천광역시,전규모(5인이상),I.숙박 및 음식점업(55~56),2018. 2/2,4.1
인천광역시,전규모(5인이상),I.숙박 및 음식점업(55~56),2019. 1/2,1.9
인천광역시,전규모(5인이상),I.숙박 및 음식점업(55~56),2019. 2/2,4.5
인천광역시,전규모(5인이상),I.숙박 및 음식점업(55~56),2020. 1/2,2.4
인천광역시,전규모(5인이상),I.숙박 및 음식점업(55~56),2020. 2/2,4.1
인천광역시,전규모(5인이상),J.정보통신업(58~63),2018. 1/2,2.3
인천광역시,전규모(5인이상),J.정보통신업(58~63),2018. 2/2,4.4
인천광역시,전규모(5인이상),J.정보통신업(58~63),2019. 1/2,2.4
인천광역시,전규모(5인이상),J.정보통신업(58~63),2019. 2/2,2.3
인천광역시,전규모(5인이상),J.정보통신업(58~63),2020. 1/2,2.2
인천광역시,전규모(5인이상),J.정보통신업(58~63),2020. 2/2,3.1
인천광역시,전규모(5인이상),K.금융 및 보험업(64~66),2018. 1/2,0.4
인천광역시,전규모(5인이상),K.금융 및 보험업(64~66),2018. 2/2,0.9
인천광역시,전규모(5인이상),K.금융 및 보험업(64~66),2019. 1/2,0.5
인천광역시,전규모(5인이상),K.금융 및 보험업(64~66),2019. 2/2,0.6
인천광역시,전규모(5인이상),K.금융 및 보험업(64~66),2020. 1/2,0.4
인천광역시,전규모(5인이상),K.금융 및 보험업(64~66),2020. 2/2,0.1
인천광역시,전규모(5인이상),L.부동산업(68),2018. 1/2,0.4
인천광역시,전규모(5인이상),L.부동산업(68),2018. 2/2,0.3
인천광역시,전규모(5인이상),L.부동산업(68),2019. 1/2,0.4
인천광역시,전규모(5인이상),L.부동산업(68),2019. 2/2,0.2
인천광역시,전규모(5인이상),L.부동산업(68),2020. 1/2,0.5
인천광역시,전규모(5인이상),L.부동산업(68),2020. 2/2,0.4
인천광역시,전규모(5인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2018. 1/2,2.3
인천광역시,전규모(5인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2018. 2/2,2.3
인천광역시,전규모(5인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2019. 1/2,1
인천광역시,전규모(5인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2019. 2/2,1.5
인천광역시,전규모(5인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2020. 1/2,0.6
인천광역시,전규모(5인이상),"M.전문, 과학 및 기술 서비스업(70~73)",2020. 2/2,0.8
인천광역시,전규모(5인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2018. 1/2,1.2
인천광역시,전규모(5인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2018. 2/2,1.3
인천광역시,전규모(5인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019. 1/2,1.1
인천광역시,전규모(5인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019. 2/2,0.6
인천광역시,전규모(5인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020. 1/2,0.3
인천광역시,전규모(5인이상),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020. 2/2,0.3
인천광역시,전규모(5인이상),P.교육 서비스업(85),2018. 1/2,1
인천광역시,전규모(5인이상),P.교육 서비스업(85),2018. 2/2,1.2
인천광역시,전규모(5인이상),P.교육 서비스업(85),2019. 1/2,0.8
인천광역시,전규모(5인이상),P.교육 서비스업(85),2019. 2/2,0.8
인천광역시,전규모(5인이상),P.교육 서비스업(85),2020. 1/2,0.6
인천광역시,전규모(5인이상),P.교육 서비스업(85),2020. 2/2,0.9
인천광역시,전규모(5인이상),Q.보건업 및 사회복지 서비스업(86~87),2018. 1/2,2.3
인천광역시,전규모(5인이상),Q.보건업 및 사회복지 서비스업(86~87),2018. 2/2,2
인천광역시,전규모(5인이상),Q.보건업 및 사회복지 서비스업(86~87),2019. 1/2,1.6
인천광역시,전규모(5인이상),Q.보건업 및 사회복지 서비스업(86~87),2019. 2/2,1.6
인천광역시,전규모(5인이상),Q.보건업 및 사회복지 서비스업(86~87),2020. 1/2,1.8
인천광역시,전규모(5인이상),Q.보건업 및 사회복지 서비스업(86~87),2020. 2/2,1.5
인천광역시,전규모(5인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 1/2,1
인천광역시,전규모(5인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 2/2,1.7
인천광역시,전규모(5인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 1/2,2.2
인천광역시,전규모(5인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 2/2,0.9
인천광역시,전규모(5인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 1/2,0.7
인천광역시,전규모(5인이상),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 2/2,1
인천광역시,전규모(5인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 1/2,2.3
인천광역시,전규모(5인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 2/2,3.4
인천광역시,전규모(5인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2019. 1/2,2.3
인천광역시,전규모(5인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2019. 2/2,1.6
인천광역시,전규모(5인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2020. 1/2,0.6
인천광역시,전규모(5인이상),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2020. 2/2,1.2
인천광역시,1규모(5~9인),C.제조업(10~34),2018. 1/2,4.1
인천광역시,1규모(5~9인),C.제조업(10~34),2018. 2/2,3.7
인천광역시,1규모(5~9인),C.제조업(10~34),2019. 1/2,3.2
인천광역시,1규모(5~9인),C.제조업(10~34),2019. 2/2,3
인천광역시,1규모(5~9인),C.제조업(10~34),2020. 1/2,2.2
인천광역시,1규모(5~9인),C.제조업(10~34),2020. 2/2,3.7
인천광역시,1규모(5~9인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2018. 1/2,0
인천광역시,1규모(5~9인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2018. 2/2,1.9
인천광역시,1규모(5~9인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2019. 1/2,0
인천광역시,1규모(5~9인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2019. 2/2,0
인천광역시,1규모(5~9인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2020. 1/2,0
인천광역시,1규모(5~9인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2020. 2/2,0
인천광역시,1규모(5~9인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2018. 1/2,7.1
인천광역시,1규모(5~9인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2018. 2/2,5.4
인천광역시,1규모(5~9인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2019. 1/2,3.3
인천광역시,1규모(5~9인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2019. 2/2,1
인천광역시,1규모(5~9인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2020. 1/2,4.9
인천광역시,1규모(5~9인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2020. 2/2,0
인천광역시,1규모(5~9인),F.건설업(41~42),2018. 1/2,2.5
인천광역시,1규모(5~9인),F.건설업(41~42),2018. 2/2,5.2
인천광역시,1규모(5~9인),F.건설업(41~42),2019. 1/2,2.8
인천광역시,1규모(5~9인),F.건설업(41~42),2019. 2/2,2.4
인천광역시,1규모(5~9인),F.건설업(41~42),2020. 1/2,3
인천광역시,1규모(5~9인),F.건설업(41~42),2020. 2/2,2.3
인천광역시,1규모(5~9인),G.도매 및 소매업(45~47),2018. 1/2,3
인천광역시,1규모(5~9인),G.도매 및 소매업(45~47),2018. 2/2,2.3
인천광역시,1규모(5~9인),G.도매 및 소매업(45~47),2019. 1/2,3.2
인천광역시,1규모(5~9인),G.도매 및 소매업(45~47),2019. 2/2,2
인천광역시,1규모(5~9인),G.도매 및 소매업(45~47),2020. 1/2,1.6
인천광역시,1규모(5~9인),G.도매 및 소매업(45~47),2020. 2/2,2.3
인천광역시,1규모(5~9인),H.운수 및 창고업(49~52),2018. 1/2,2.5
인천광역시,1규모(5~9인),H.운수 및 창고업(49~52),2018. 2/2,2.1
인천광역시,1규모(5~9인),H.운수 및 창고업(49~52),2019. 1/2,0.6
인천광역시,1규모(5~9인),H.운수 및 창고업(49~52),2019. 2/2,0.4
인천광역시,1규모(5~9인),H.운수 및 창고업(49~52),2020. 1/2,1
인천광역시,1규모(5~9인),H.운수 및 창고업(49~52),2020. 2/2,0.8
인천광역시,1규모(5~9인),I.숙박 및 음식점업(55~56),2018. 1/2,3.8
인천광역시,1규모(5~9인),I.숙박 및 음식점업(55~56),2018. 2/2,3.5
인천광역시,1규모(5~9인),I.숙박 및 음식점업(55~56),2019. 1/2,2.2
인천광역시,1규모(5~9인),I.숙박 및 음식점업(55~56),2019. 2/2,3.6
인천광역시,1규모(5~9인),I.숙박 및 음식점업(55~56),2020. 1/2,3.5
인천광역시,1규모(5~9인),I.숙박 및 음식점업(55~56),2020. 2/2,3.5
인천광역시,1규모(5~9인),J.정보통신업(58~63),2018. 1/2,7.2
인천광역시,1규모(5~9인),J.정보통신업(58~63),2018. 2/2,8.6
인천광역시,1규모(5~9인),J.정보통신업(58~63),2019. 1/2,5.6
인천광역시,1규모(5~9인),J.정보통신업(58~63),2019. 2/2,3
인천광역시,1규모(5~9인),J.정보통신업(58~63),2020. 1/2,0
인천광역시,1규모(5~9인),J.정보통신업(58~63),2020. 2/2,3
인천광역시,1규모(5~9인),K.금융 및 보험업(64~66),2018. 1/2,0
인천광역시,1규모(5~9인),K.금융 및 보험업(64~66),2018. 2/2,0.2
인천광역시,1규모(5~9인),K.금융 및 보험업(64~66),2019. 1/2,0.2
인천광역시,1규모(5~9인),K.금융 및 보험업(64~66),2019. 2/2,0.3
인천광역시,1규모(5~9인),K.금융 및 보험업(64~66),2020. 1/2,1.2
인천광역시,1규모(5~9인),K.금융 및 보험업(64~66),2020. 2/2,0
인천광역시,1규모(5~9인),L.부동산업(68),2018. 1/2,0.4
인천광역시,1규모(5~9인),L.부동산업(68),2018. 2/2,0.4
인천광역시,1규모(5~9인),L.부동산업(68),2019. 1/2,0
인천광역시,1규모(5~9인),L.부동산업(68),2019. 2/2,0.4
인천광역시,1규모(5~9인),L.부동산업(68),2020. 1/2,0
인천광역시,1규모(5~9인),L.부동산업(68),2020. 2/2,0
인천광역시,1규모(5~9인),"M.전문, 과학 및 기술 서비스업(70~73)",2018. 1/2,2.9
인천광역시,1규모(5~9인),"M.전문, 과학 및 기술 서비스업(70~73)",2018. 2/2,2.7
인천광역시,1규모(5~9인),"M.전문, 과학 및 기술 서비스업(70~73)",2019. 1/2,1.4
인천광역시,1규모(5~9인),"M.전문, 과학 및 기술 서비스업(70~73)",2019. 2/2,2.8
인천광역시,1규모(5~9인),"M.전문, 과학 및 기술 서비스업(70~73)",2020. 1/2,0
인천광역시,1규모(5~9인),"M.전문, 과학 및 기술 서비스업(70~73)",2020. 2/2,0.9
인천광역시,1규모(5~9인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2018. 1/2,1.8
인천광역시,1규모(5~9인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2018. 2/2,1.8
인천광역시,1규모(5~9인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019. 1/2,1.5
인천광역시,1규모(5~9인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019. 2/2,2
인천광역시,1규모(5~9인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020. 1/2,1.2
인천광역시,1규모(5~9인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020. 2/2,2.1
인천광역시,1규모(5~9인),P.교육 서비스업(85),2018. 1/2,3
인천광역시,1규모(5~9인),P.교육 서비스업(85),2018. 2/2,3.3
인천광역시,1규모(5~9인),P.교육 서비스업(85),2019. 1/2,1.6
인천광역시,1규모(5~9인),P.교육 서비스업(85),2019. 2/2,1.7
인천광역시,1규모(5~9인),P.교육 서비스업(85),2020. 1/2,2.9
인천광역시,1규모(5~9인),P.교육 서비스업(85),2020. 2/2,1.7
인천광역시,1규모(5~9인),Q.보건업 및 사회복지 서비스업(86~87),2018. 1/2,3.4
인천광역시,1규모(5~9인),Q.보건업 및 사회복지 서비스업(86~87),2018. 2/2,2.7
인천광역시,1규모(5~9인),Q.보건업 및 사회복지 서비스업(86~87),2019. 1/2,2.7
인천광역시,1규모(5~9인),Q.보건업 및 사회복지 서비스업(86~87),2019. 2/2,2
인천광역시,1규모(5~9인),Q.보건업 및 사회복지 서비스업(86~87),2020. 1/2,2.6
인천광역시,1규모(5~9인),Q.보건업 및 사회복지 서비스업(86~87),2020. 2/2,1.3
인천광역시,1규모(5~9인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 1/2,2.2
인천광역시,1규모(5~9인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 2/2,4
인천광역시,1규모(5~9인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 1/2,4.9
인천광역시,1규모(5~9인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 2/2,0
인천광역시,1규모(5~9인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 1/2,0
인천광역시,1규모(5~9인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 2/2,1.3
인천광역시,1규모(5~9인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 1/2,2.3
인천광역시,1규모(5~9인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 2/2,5.4
인천광역시,1규모(5~9인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2019. 1/2,4.1
인천광역시,1규모(5~9인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2019. 2/2,2.1
인천광역시,1규모(5~9인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2020. 1/2,1.5
인천광역시,1규모(5~9인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2020. 2/2,3
인천광역시,2규모(10~29인),C.제조업(10~34),2018. 1/2,3
인천광역시,2규모(10~29인),C.제조업(10~34),2018. 2/2,2.8
인천광역시,2규모(10~29인),C.제조업(10~34),2019. 1/2,2.1
인천광역시,2규모(10~29인),C.제조업(10~34),2019. 2/2,1.6
인천광역시,2규모(10~29인),C.제조업(10~34),2020. 1/2,1.5
인천광역시,2규모(10~29인),C.제조업(10~34),2020. 2/2,2.7
인천광역시,2규모(10~29인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2018. 1/2,0
인천광역시,2규모(10~29인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2018. 2/2,0
인천광역시,2규모(10~29인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2019. 1/2,0.5
인천광역시,2규모(10~29인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2019. 2/2,4.1
인천광역시,2규모(10~29인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2020. 1/2,0.6
인천광역시,2규모(10~29인),"D.전기, 가스, 증기 및 공기 조절 공급업(35)",2020. 2/2,0
인천광역시,2규모(10~29인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2018. 1/2,4.3
인천광역시,2규모(10~29인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2018. 2/2,0.5
인천광역시,2규모(10~29인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2019. 1/2,4.7
인천광역시,2규모(10~29인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2019. 2/2,3.1
인천광역시,2규모(10~29인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2020. 1/2,1.2
인천광역시,2규모(10~29인),"E.수도, 하수 및 폐기물 처리, 원료 재생업(36~39)",2020. 2/2,1.9
인천광역시,2규모(10~29인),F.건설업(41~42),2018. 1/2,3.5
인천광역시,2규모(10~29인),F.건설업(41~42),2018. 2/2,1
인천광역시,2규모(10~29인),F.건설업(41~42),2019. 1/2,1.2
인천광역시,2규모(10~29인),F.건설업(41~42),2019. 2/2,0.1
인천광역시,2규모(10~29인),F.건설업(41~42),2020. 1/2,0.8
인천광역시,2규모(10~29인),F.건설업(41~42),2020. 2/2,0.5
인천광역시,2규모(10~29인),G.도매 및 소매업(45~47),2018. 1/2,1.7
인천광역시,2규모(10~29인),G.도매 및 소매업(45~47),2018. 2/2,2
인천광역시,2규모(10~29인),G.도매 및 소매업(45~47),2019. 1/2,1
인천광역시,2규모(10~29인),G.도매 및 소매업(45~47),2019. 2/2,2
인천광역시,2규모(10~29인),G.도매 및 소매업(45~47),2020. 1/2,1.9
인천광역시,2규모(10~29인),G.도매 및 소매업(45~47),2020. 2/2,1.2
인천광역시,2규모(10~29인),H.운수 및 창고업(49~52),2018. 1/2,1.5
인천광역시,2규모(10~29인),H.운수 및 창고업(49~52),2018. 2/2,1.2
인천광역시,2규모(10~29인),H.운수 및 창고업(49~52),2019. 1/2,0.8
인천광역시,2규모(10~29인),H.운수 및 창고업(49~52),2019. 2/2,0.9
인천광역시,2규모(10~29인),H.운수 및 창고업(49~52),2020. 1/2,0.5
인천광역시,2규모(10~29인),H.운수 및 창고업(49~52),2020. 2/2,0.9
인천광역시,2규모(10~29인),I.숙박 및 음식점업(55~56),2018. 1/2,1.6
인천광역시,2규모(10~29인),I.숙박 및 음식점업(55~56),2018. 2/2,4.6
인천광역시,2규모(10~29인),I.숙박 및 음식점업(55~56),2019. 1/2,1.3
인천광역시,2규모(10~29인),I.숙박 및 음식점업(55~56),2019. 2/2,5
인천광역시,2규모(10~29인),I.숙박 및 음식점업(55~56),2020. 1/2,1.4
인천광역시,2규모(10~29인),I.숙박 및 음식점업(55~56),2020. 2/2,6.1
인천광역시,2규모(10~29인),J.정보통신업(58~63),2018. 1/2,1.3
인천광역시,2규모(10~29인),J.정보통신업(58~63),2018. 2/2,1.5
인천광역시,2규모(10~29인),J.정보통신업(58~63),2019. 1/2,4
인천광역시,2규모(10~29인),J.정보통신업(58~63),2019. 2/2,0.3
인천광역시,2규모(10~29인),J.정보통신업(58~63),2020. 1/2,4
인천광역시,2규모(10~29인),J.정보통신업(58~63),2020. 2/2,4.7
인천광역시,2규모(10~29인),K.금융 및 보험업(64~66),2018. 1/2,0.6
인천광역시,2규모(10~29인),K.금융 및 보험업(64~66),2018. 2/2,1.3
인천광역시,2규모(10~29인),K.금융 및 보험업(64~66),2019. 1/2,0.6
인천광역시,2규모(10~29인),K.금융 및 보험업(64~66),2019. 2/2,0.4
인천광역시,2규모(10~29인),K.금융 및 보험업(64~66),2020. 1/2,0
인천광역시,2규모(10~29인),K.금융 및 보험업(64~66),2020. 2/2,0
인천광역시,2규모(10~29인),L.부동산업(68),2018. 1/2,0.4
인천광역시,2규모(10~29인),L.부동산업(68),2018. 2/2,0
인천광역시,2규모(10~29인),L.부동산업(68),2019. 1/2,0
인천광역시,2규모(10~29인),L.부동산업(68),2019. 2/2,0
인천광역시,2규모(10~29인),L.부동산업(68),2020. 1/2,0.3
인천광역시,2규모(10~29인),L.부동산업(68),2020. 2/2,1.2
인천광역시,2규모(10~29인),"M.전문, 과학 및 기술 서비스업(70~73)",2018. 1/2,2.9
인천광역시,2규모(10~29인),"M.전문, 과학 및 기술 서비스업(70~73)",2018. 2/2,1.9
인천광역시,2규모(10~29인),"M.전문, 과학 및 기술 서비스업(70~73)",2019. 1/2,1.8
인천광역시,2규모(10~29인),"M.전문, 과학 및 기술 서비스업(70~73)",2019. 2/2,1.1
인천광역시,2규모(10~29인),"M.전문, 과학 및 기술 서비스업(70~73)",2020. 1/2,1.8
인천광역시,2규모(10~29인),"M.전문, 과학 및 기술 서비스업(70~73)",2020. 2/2,1
인천광역시,2규모(10~29인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2018. 1/2,0
인천광역시,2규모(10~29인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2018. 2/2,2.2
인천광역시,2규모(10~29인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019. 1/2,0.8
인천광역시,2규모(10~29인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2019. 2/2,1.7
인천광역시,2규모(10~29인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020. 1/2,0.6
인천광역시,2규모(10~29인),"N.사업시설 관리, 사업 지원 및 임대 서비스업(74~76)",2020. 2/2,1
인천광역시,2규모(10~29인),P.교육 서비스업(85),2018. 1/2,1
인천광역시,2규모(10~29인),P.교육 서비스업(85),2018. 2/2,1.5
인천광역시,2규모(10~29인),P.교육 서비스업(85),2019. 1/2,1.4
인천광역시,2규모(10~29인),P.교육 서비스업(85),2019. 2/2,1.4
인천광역시,2규모(10~29인),P.교육 서비스업(85),2020. 1/2,0
인천광역시,2규모(10~29인),P.교육 서비스업(85),2020. 2/2,0.2
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2018. 1/2,2.5
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2018. 2/2,1.6
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2019. 1/2,1.8
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2019. 2/2,1.6
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2020. 1/2,1.4
인천광역시,2규모(10~29인),Q.보건업 및 사회복지 서비스업(86~87),2020. 2/2,0.9
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 1/2,1.4
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2018. 2/2,2
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 1/2,2
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2019. 2/2,1.6
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 1/2,0.8
인천광역시,2규모(10~29인),"R.예술, 스포츠 및 여가관련 서비스업(90~91)",2020. 2/2,1.9
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 1/2,3.5
인천광역시,2규모(10~29인),"S.협회 및 단체, 수리 및 기타 개인 서비스업(94~96)",2018. 2/2,3.4
